Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
120190.0	0.8222484618787647	0.8850898405584119	0.8661716000814317
120194.0	0.8209991372815487	0.8837450347487069	0.866185159935973
120198.0	0.8232505079876775	0.8861684693085872	0.8661987197905142
120203.0	0.8224013439750132	0.8852544068622316	0.8662156696086908
120207.0	0.8223349150241744	0.8851829009948056	0.8662292294632321
120211.0	0.8188327772609444	0.8814131079235138	0.8662427893177733
120215.0	0.8192798766650066	0.8818943774650232	0.8662563491723145
120219.0	0.8200405273078818	0.8827131617953518	0.8662699090268559
120224.0	0.8237522504610487	0.8867085580850901	0.8662868588450324
120228.0	0.8245059147469063	0.8875198221172296	0.8663004186995736
120232.0	0.8218750151153366	0.8846878526537529	0.866313978554115
120236.0	0.82759704961632	0.8908472008787082	0.8663275384086563
120241.0	0.8237260316182089	0.8866803354340246	0.8663444882268329
120245.0	0.8294518895463008	0.892843799296341	0.8663580480813742
120249.0	0.8258146006674646	0.8889285260144936	0.8663716079359154
120253.0	0.8281524885550176	0.8914450899408154	0.8663851677904566
120257.0	0.8224012234210365	0.8852542770947648	0.8663987276449979
120262.0	0.8197092723832063	0.8823565902940864	0.8664156774631745
120266.0	0.8218415915391692	0.8846518746385029	0.8664292373177157
120270.0	0.8249823584292305	0.8880326786105818	0.866442797172257
120274.0	0.8206114088332666	0.8833276736633655	0.8664563570267984
120279.0	0.8218899767028002	0.884703957699462	0.8664733068449748
120283.0	0.8215352652422355	0.8843221369668842	0.8664868666995161
120287.0	0.8223616803967783	0.8852117119448635	0.8665004265540575
120291.0	0.8223732542380361	0.8852241703315781	0.8665139864085987
120295.0	0.8221832218620001	0.8850196144908504	0.8665275462631399
120300.0	0.8245545516483531	0.8875721761553854	0.8665444960813166
120304.0	0.8213158684567341	0.8840859725045577	0.8665580559358578
120308.0	0.8205223007511903	0.8832317553834125	0.866571615790399
120312.0	0.821963452083423	0.8847830485289806	0.8665851756449403
120317.0	0.8187356889506253	0.8813085995162813	0.8666021254631169
120321.0	0.8215241583821475	0.884310181250966	0.8666156853176582
120325.0	0.8246033040646147	0.8876246545367219	0.8666292451721995
120329.0	0.8235813242621189	0.8865245686352194	0.8666428050267407
120333.0	0.8210654680367812	0.8838164349158031	0.866656364881282
120338.0	0.821963572725371	0.8847831783911421	0.8666733146994586
120342.0	0.8223731336783514	0.885224040557967	0.8666868745539998
120346.0	0.8210785159098182	0.88383047998904	0.866700434408541
120350.0	0.8205533750656773	0.883265204591687	0.8667139942630824
120355.0	0.8205381403676658	0.8832488055626112	0.866730944081259
120359.0	0.8232820456973245	0.8862024173275829	0.8667445039358002
120363.0	0.8214934927684742	0.8842771719789818	0.8667580637903415
120367.0	0.8250556641130923	0.8881115867740498	0.8667716236448828
120371.0	0.821444714456129	0.8842246657224209	0.866785183499424
120376.0	0.8195940169501037	0.8822325263187337	0.8668021333176006
120380.0	0.821358377252208	0.8841317300884908	0.8668156931721419
120384.0	0.8191655222732127	0.881771283394201	0.8668292530266831
120388.0	0.8241696560537674	0.8871578644281671	0.8668428128812243
120393.0	0.8209508045936768	0.8836930081740331	0.8668597626994011
120397.0	0.8221832218620001	0.8850196144908504	0.8668733225539422
120401.0	0.8246127898386971	0.8876348652730862	0.8668868824084837
120405.0	0.8209841545324732	0.883728906924083	0.866900442263025
120409.0	0.818824656739583	0.8814043667810366	0.8669140021175662
120414.0	0.8250242315550204	0.8880777519429712	0.8669309519357428
120418.0	0.8205915811960476	0.883306330673894	0.8669445117902841
120422.0	0.821948130361822	0.8847665558254273	0.8669580716448253
120426.0	0.8155031529119742	0.8778290128223618	0.8669716314993665
120431.0	0.8250710197647999	0.888128116000861	0.8669885813175432
