Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
10944.0	0.8909750436271913	0.38856303690675587	0.3359416559650629
10948.0	0.8910342971236793	0.3885888779431658	0.3359653800952848
10953.0	0.8914040780920272	0.38875014308418104	0.3359950351612779
10957.0	0.891145607023017	0.388637421292201	0.3360187591364345
10961.0	0.8912682089188442	0.38869088919269257	0.3360424830423925
10965.0	0.8911955153813311	0.3886591868213393	0.3360662068789794
10969.0	0.8912332624472996	0.3886756486904926	0.3360899306460227
10974.0	0.8913344100082097	0.3887197601431355	0.3361195852567684
10978.0	0.8913165171054431	0.3887119568711047	0.33614330886670823
10982.0	0.8914392134146527	0.388765465946207	0.33616703240654433
10986.0	0.8912143588022379	0.3886674046237409	0.33619075587610453
10990.0	0.8912349918324924	0.3886764028924956	0.33621447927521675
10995.0	0.891414099504173	0.38875451352122675	0.33624413342477744
10999.0	0.8915386651742496	0.38880883784310927	0.3362678566647529
11003.0	0.8914168434911964	0.3887557102011323	0.33629157983372165
11007.0	0.8914159487114541	0.3887553199788286	0.33631530293151185
11011.0	0.8913524227325951	0.3887276156705604	0.3363390259579519
11016.0	0.8914553799269913	0.3887725163222814	0.3363686796404044
11020.0	0.8915447509339911	0.3888114919031797	0.33639240250567926
11024.0	0.8915583546173482	0.3888174246041641	0.3364161252990465
11028.0	0.8915772093485139	0.3888256473390815	0.3364398480203349
11032.0	0.8914374834444203	0.3887647114890625	0.33646357066937305
11036.0	0.891189433137368	0.3886565342945346	0.3364872932459898
11041.0	0.8913469950008115	0.3887252485829967	0.33651694636465757
11045.0	0.8911947401899587	0.3886588487527077	0.3365406687777008
11049.0	0.89153502568039	0.3888072506238072	0.33656439111776676
11053.0	0.8913808147395685	0.38873999770587375	0.33658811338468475
11057.0	0.891602270338935	0.3888365766851003	0.33661183557828395
11062.0	0.8914982739811759	0.38879122284394935	0.33664148821691825
11066.0	0.8912673143592991	0.3886904990664191	0.33666521024492607
11070.0	0.8914219735872693	0.3887579474868161	0.33668893219906065
11074.0	0.8914490564427453	0.3887697585882012	0.33671265407915146
11078.0	0.8915932601973475	0.3888326472731563	0.33673637588502825
11083.0	0.8916344931284623	0.38885062936260895	0.33676602803775124
11087.0	0.8916175461154929	0.3888432386024827	0.3367897496760239
11091.0	0.8915305509227531	0.38880529913770306	0.3368134712395293
11095.0	0.8916569307440376	0.3888604146288869	0.3368371927280975
11100.0	0.8913702570517876	0.3887353933937146	0.3368668444831684
11104.0	0.891589620376652	0.3888310599113179	0.33689056580250654
11108.0	0.8915680802442711	0.3888216660463459	0.33691428704635545
11112.0	0.8916495906884667	0.3888572135579881	0.3369380082145454
11116.0	0.8916645692696905	0.3888637458655432	0.33696172930690677
11121.0	0.8919587847769512	0.38899205616090327	0.33699138056546635
11125.0	0.8918236274650098	0.38893311271914943	0.33701510148659375
11129.0	0.8916908274312401	0.3888751973097427	0.3370388223313419
11133.0	0.8916504858124612	0.3888576039304235	0.3370625430995415
11137.0	0.8916701788729053	0.3888661922690385	0.33708626379102336
11141.0	0.8919362763940981	0.3889822400323149	0.33710998440561835
11146.0	0.8920055952967587	0.3890124706920012	0.33713963506548245
11150.0	0.8918135396194682	0.3889287133098422	0.3371633555064641
11154.0	0.8919550233718443	0.38899041577489935	0.33718707587000973
11158.0	0.8920046399444557	0.3890120540534041	0.33721079615595073
11163.0	0.891875382513792	0.38895568360828253	0.33724044640398826
11167.0	0.8917956922997274	0.3889209299170202	0.33726416651470187
11171.0	0.8920590973883011	0.3890358034837772	0.3372878865472627
11175.0	0.8920590973883011	0.3890358034837772	0.33731160650150244
11179.0	0.8918331782410442	0.38893727790712784	0.3373353263772525
11184.0	0.8922202885000456	0.38910610052335176	0.33736497611130783
11188.0	0.8920159251380508	0.38901697563805093	0.3373886958098412
11192.0	0.8920140144029043	0.38901614234753784	0.33741241542933836
11196.0	0.8920337191434213	0.3890247357799482	0.33743613496963126
11200.0	0.8920543202271625	0.38903372011651216	0.33745985443055193
11205.0	0.892060888833274	0.3890365847506646	0.3374895036448298
11209.0	0.8919953850457807	0.3890080179004713	0.33751322292654934
11213.0	0.8920327637475345	0.38902431912234386	0.3375369421283513
11217.0	0.8921977108555672	0.38909625418908295	0.33756066125006806
11221.0	0.8921199497119732	0.38906234178454996	0.33758438029153215
11225.0	0.8921425245214185	0.38907218688243284	0.33760809925257607
11230.0	0.8923036776078983	0.389142467338813	0.337637747840535
11234.0	0.892239940081887	0.3891146707727374	0.33766146662002167
11238.0	0.8921545289222395	0.38907742212047075	0.33768518531854436
11242.0	0.8920092375909778	0.3890140591325677	0.33770890393593606
11246.0	0.8922567250564097	0.3891219908662929	0.3377326224720297
11251.0	0.892138702273527	0.38907051996228825	0.3377622705275669
11255.0	0.8922537981064775	0.38912071439445156	0.33778598888012945
11259.0	0.8924177882714419	0.38919223212884513	0.3378097071508515
11263.0	0.8922399998140849	0.38911469682254024	0.33783342533956645
11267.0	0.8922282924126463	0.3891095911088732	0.3378571434461075
11271.0	0.8923549352043292	0.38916482128405105	0.3378808614703082
11276.0	0.8923765028903885	0.3891742271654551	0.33791050888451435
11280.0	0.892397175112861	0.389183242526324	0.3379342267228406
11284.0	0.8923578626303694	0.38916609796352786	0.33795794447828575
11288.0	0.8924452137903138	0.3892041926691294	0.3379816621506835
11293.0	0.8922754220213553	0.38913014479779995	0.3380113091241422
11297.0	0.8923646136857699	0.38916904216562137	0.338035026609076
11301.0	0.8923264383270735	0.38915239351376946	0.3380587440104227
11305.0	0.8925493102642763	0.38924959017194777	0.33808246132801645
11309.0	0.8926448169650416	0.3892912415896387	0.3381061785616914
11314.0	0.8924590763845752	0.38921023828372225	0.33813582498552186
11318.0	0.8926457733008633	0.389291658657158	0.3381595420297738
11322.0	0.8927647289074367	0.38934353637480884	0.33818325898956847
11326.0	0.8926967600612494	0.3893138944881157	0.3382069758647406
