Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
79179.0	2.06444212304234	0.8915822503063717	0.900323647205556	0.8654194198461437
79184.0	2.06444212304234	0.9077593399048105	0.900323647205556	0.8654975976391376
79188.0	2.0649272156542535	0.8966484474347899	0.9005352008958802	0.8655601493673128
79192.0	2.065022549604681	0.8962749345560146	0.9005767769754386	0.8656227095356714
79196.0	2.065022549604681	0.9007185901666861	0.9005767769754386	0.865685278145384
79200.0	2.065022549604681	0.9050680559051401	0.9005767769754386	0.8657478551976207
79205.0	2.065022549604681	0.904965804959684	0.9005767769754386	0.8658260883869996
79209.0	2.0653477272522114	0.8948165620045898	0.9007185901666861	0.8658886844391958
79213.0	2.065022549604681	0.8953032230755169	0.9005767769754386	0.8659512889377208
79217.0	2.065022549604681	0.8997385156603038	0.9005767769754386	0.8660139018837455
79221.0	2.0653477272522114	0.9129836606776641	0.9007185901666861	0.8660765232784405
79225.0	2.0653477272522114	0.9002703743777438	0.9007185901666861	0.866139153122977
79230.0	2.065836903826236	0.8999556572723372	0.9009319249133171	0.866217452313021
79234.0	2.065836903826236	0.9045086401338123	0.9009319249133171	0.8662801011739824
79238.0	2.065836903826236	0.9205767559265822	0.9009319249133171	0.8663427584885911
79242.0	2.065836903826236	0.9084852639233224	0.9009319249133171	0.8664054242580188
79246.0	2.0674968906188784	0.9007185901666861	0.9016558615869509	0.8664680984834366
79250.0	2.0674968906188784	0.9051751742864362	0.9016558615869509	0.8665307811660159
79255.0	2.067755425581634	0.91290375874953	0.9017686112436257	0.8666091464139085
79259.0	2.070470767444782	0.9009319249133171	0.9029527987112002	0.8666718481293851
79263.0	2.070470767444782	0.8896420734747834	0.9029527987112002	0.866734558305831
79267.0	2.070470767444782	0.8953917626678128	0.9029527987112002	0.8667972769444179
79271.0	2.067755425581634	0.9016558615869509	0.9017686112436257	0.8668600040463178
79276.0	2.070470767444782	0.8968525024253382	0.9029527987112002	0.8669384248270119
79280.0	2.0705530841278064	0.8973884468337878	0.9029886978315771	0.8670011709756509
79284.0	2.0705530841278064	0.9017686112436257	0.9029886978315771	0.8670639255914121
79288.0	2.0705530841278064	0.9098795661581481	0.9029886978315771	0.8671266886754673
79292.0	2.0705530841278064	0.9029527987112002	0.9029886978315771	0.8671894602289891
