#[1]Date and Time	#[2]Universal Time	#[3]X [ V ]	#[4]Y [ V ]	#[5]Drive freq. [ Hz ]	#[6]Q	#[7]Inferred freq. [ Hz ]	#[8]X feedthrough [ V ]	#[9]Y feedthrough [ V ]	#[10]Drive voltage [ V ]	#[11]k_eff	#[12]R_dale [ kOhms ]	#[13]T_MCT [ mK ]	#[14]C_MCT [ pF ]	#[15T_PA [ Vrms ]	#[16]SP [ s ]	#[17]BP [ s ]	#[18]WT [ min ]	12/22/17 16:27:57	3596822877	2.021237E-2	6.588693E-4	3.2251356162E+4	5.497537E+2	3.2252312325E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113066.000000	NaN	9.608311000	0.00	0.00	0.00	0.00	
12/22/17 16:28:01	3596822881	2.021364E-2	6.652260E-4	3.2251356162E+4	5.497995E+2	3.2252321408E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113066.000000	NaN	9.608311000	0.00	0.00	0.00	0.00	
12/22/17 16:28:05	3596822886	2.020347E-2	6.614093E-4	3.2251356162E+4	5.495166E+2	3.2252316848E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113066.000000	NaN	9.608311000	0.00	0.00	0.00	0.00	
12/22/17 16:28:09	3596822890	2.019457E-2	6.766660E-4	3.2251356162E+4	5.493026E+2	3.2252339824E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113066.000000	NaN	9.608311000	0.00	0.00	0.00	0.00	
12/22/17 16:28:13	3596822894	2.021110E-2	6.639560E-4	3.2251356162E+4	5.497282E+2	3.2252319812E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113066.000000	NaN	9.608311000	0.00	0.00	0.00	0.00	
12/22/17 16:28:18	3596822898	2.021110E-2	6.614126E-4	3.2251356162E+4	5.497237E+2	3.2252316128E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113066.000000	NaN	9.608311000	0.00	0.00	0.00	0.00	
12/22/17 16:28:22	3596822902	2.020474E-2	6.639526E-4	3.2251356162E+4	5.495557E+2	3.2252320413E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113089.000000	0.53339514	9.608207000	0.00	0.00	0.00	0.00	
12/22/17 16:28:26	3596822907	2.021619E-2	6.664960E-4	3.2251356162E+4	5.498708E+2	3.2252323004E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113089.000000	0.53339514	9.608207000	0.00	0.00	0.00	0.00	
12/22/17 16:28:30	3596822911	2.020347E-2	6.614093E-4	3.2251356162E+4	5.495166E+2	3.2252316848E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113089.000000	0.53339514	9.608207000	0.00	0.00	0.00	0.00	
12/22/17 16:28:34	3596822915	2.020983E-2	6.703093E-4	3.2251356162E+4	5.497051E+2	3.2252329135E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113089.000000	0.53339514	9.608207000	0.00	0.00	0.00	0.00	
12/22/17 16:28:39	3596822919	2.021364E-2	6.664960E-4	3.2251356162E+4	5.498018E+2	3.2252323247E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113089.000000	0.53339514	9.608207000	0.00	0.00	0.00	0.00	
12/22/17 16:28:43	3596822923	2.022381E-2	6.779393E-4	3.2251356162E+4	5.500985E+2	3.2252338826E+4	3.601629E-3	4.146453E-2	1.000000E-1	2.717000E+3	113089.000000	0.53339514	9.608207000	0.00	0.00	0.00	0.00	
