#[1]Date and Time	#[2]Universal Time	#[3]X [ V ]	#[4]Y [ V ]	#[5]Drive freq. [ Hz ]	#[6]Q	#[7]Inferred freq. [ Hz ]	#[8]X feedthrough [ V ]	#[9]Y feedthrough [ V ]	#[10]Drive voltage [ V ]	#[11]k_eff	#[12]R_dale [ kOhms ]	#[13]T_MCT [ mK ]	#[14]C_MCT [ pF ]	02/09/18 00:00:06	3600997207	2.829511E-4	7.401777E-6	3.2294957368E+4	5.206183E+1	3.2303070899E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15000.600000	0.39077678	9.608191000
02/09/18 00:00:10	3600997211	2.746859E-4	6.768443E-6	3.2294957368E+4	5.053716E+1	3.2302830477E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15000.600000	0.39077678	9.608191000
02/09/18 00:00:15	3600997215	2.721428E-4	8.995110E-6	3.2294957368E+4	5.009356E+1	3.2305611854E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:19	3600997219	2.648312E-4	1.026511E-5	3.2294957368E+4	4.876767E+1	3.2307791519E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:23	3600997224	2.715070E-4	-4.354890E-6	3.2294957368E+4	4.993483E+1	3.2289770595E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:27	3600997228	2.715070E-4	-1.178223E-6	3.2294957368E+4	4.992293E+1	3.2293553743E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:32	3600997232	2.734143E-4	6.131777E-6	3.2294957368E+4	5.029798E+1	3.2302157148E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:36	3600997236	2.718249E-4	1.681777E-6	3.2294957368E+4	4.998236E+1	3.2296956158E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:40	3600997240	2.791364E-4	2.638443E-6	3.2294957368E+4	5.132940E+1	3.2297930881E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:44	3600997245	2.762754E-4	-1.814890E-6	3.2294957368E+4	5.080095E+1	3.2292869318E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15048.400000	0.47498588	9.608169000
02/09/18 00:00:48	3600997249	2.686459E-4	4.541777E-6	3.2294957368E+4	4.941005E+1	3.2300482402E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:00:53	3600997253	2.756396E-4	-8.582233E-7	3.2294957368E+4	5.068234E+1	3.2293965379E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:00:57	3600997257	2.645133E-4	3.591777E-6	3.2294957368E+4	4.864504E+1	3.2299464787E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:01	3600997262	2.769112E-4	8.675110E-6	3.2294957368E+4	5.096563E+1	3.2304883083E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:05	3600997266	2.610165E-4	7.284434E-7	3.2294957368E+4	4.799348E+1	3.2295896335E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:09	3600997270	2.740501E-4	1.365110E-6	3.2294957368E+4	5.039085E+1	3.2296553581E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:14	3600997274	2.778648E-4	1.598844E-5	3.2294957368E+4	5.126016E+1	3.2313083175E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:18	3600997278	2.810437E-4	1.280844E-5	3.2294957368E+4	5.178284E+1	3.2309168912E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:22	3600997283	2.724607E-4	8.678443E-6	3.2294957368E+4	5.014817E+1	3.2305213596E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15041.000000	0.58469752	9.608119000
02/09/18 00:01:26	3600997287	2.810438E-4	-3.404890E-6	3.2294957368E+4	5.168310E+1	3.2291172199E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15022.000000	NaN	9.608230000
02/09/18 00:01:31	3600997291	2.756396E-4	6.131777E-6	3.2294957368E+4	5.070694E+1	3.2302041424E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15022.000000	NaN	9.608230000
02/09/18 00:01:35	3600997295	2.819975E-4	9.628443E-6	3.2294957368E+4	5.191132E+1	3.2305578078E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15022.000000	NaN	9.608230000
02/09/18 00:01:39	3600997299	2.829511E-4	-1.181557E-6	3.2294957368E+4	5.202713E+1	3.2293661329E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15022.000000	NaN	9.608230000
02/09/18 00:01:43	3600997304	2.613344E-4	1.185178E-5	3.2294957368E+4	4.815038E+1	3.2310166063E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15022.000000	NaN	9.608230000
02/09/18 00:01:47	3600997308	2.613344E-4	1.884844E-5	3.2294957368E+4	4.830151E+1	3.2319068796E+4	-2.406713E-4	1.197080E-2	1.000000E-1	1.838700E+4	15022.000000	NaN	9.608230000
