#[1]Date and Time	#[2]Universal Time	#[3]X [ V ]	#[4]Y [ V ]	#[5]Drive freq. [ Hz ]	#[6]Q	#[7]Inferred freq. [ Hz ]	#[8]X feedthrough [ V ]	#[9]Y feedthrough [ V ]	#[10]Drive voltage [ V ]	#[11]k_eff	#[12]R_dale [ kOhms ]	#[13]T_MCT [ mK ]	#[14]C_MCT [ pF ]	#[15T_PA [ Vrms ]	#[16]SP [ s ]	#[17]BP [ s ]	#[18]WT [ min ]	02/08/18 00:00:07	3600910807	1.409451E-3	1.958070E-4	3.2183078119E+4	4.169167E+1	3.2236698102E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15036.300000	0.56150901	9.608132000	1.20	50.00	100.00	100.00	
02/08/18 00:00:11	3600910812	1.411994E-3	1.818170E-4	3.2183078119E+4	4.165548E+1	3.2232820543E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15036.300000	0.56150901	9.608132000	1.20	50.00	100.00	100.00	
02/08/18 00:00:15	3600910816	1.419623E-3	1.792770E-4	3.2183078119E+4	4.185448E+1	3.2231630118E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:19	3600910820	1.414537E-3	1.856337E-4	3.2183078119E+4	4.175683E+1	3.2233650381E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:24	3600910824	1.405636E-3	1.869037E-4	3.2183078119E+4	4.151276E+1	3.2234620080E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:28	3600910828	1.414537E-3	1.830903E-4	3.2183078119E+4	4.173759E+1	3.2232980492E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:32	3600910833	1.413266E-3	1.869037E-4	3.2183078119E+4	4.173028E+1	3.2234074612E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:36	3600910837	1.419623E-3	1.932637E-4	3.2183078119E+4	4.196099E+1	3.2235285142E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:40	3600910841	1.424709E-3	1.869037E-4	3.2183078119E+4	4.205661E+1	3.2233272471E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:45	3600910845	1.413266E-3	1.907170E-4	3.2183078119E+4	4.175985E+1	3.2235078231E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:49	3600910849	1.418352E-3	1.970770E-4	3.2183078119E+4	4.195524E+1	3.2236370279E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15017.900000	0.62471001	9.608093000	1.20	50.00	100.00	100.00	
02/08/18 00:00:53	3600910854	1.408179E-3	2.008903E-4	3.2183078119E+4	4.169704E+1	3.2238132694E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15002.600000	0.67747916	9.608051000	1.20	50.00	100.00	100.00	
02/08/18 00:00:57	3600910858	1.422166E-3	1.716437E-4	3.2183078119E+4	4.187244E+1	3.2229459824E+4	1.736561E-4	4.159571E-2	1.000000E-1	2.902000E+3	15002.600000	0.67747916	9.608051000	1.20	50.00	100.00	100.00	
